22-Jan,Brisbane,Auckland,New Zealand,1535,663,2198,2022,1
22-Jan,Brisbane,Doha,Qatar,1677,1925,3602,2022,1
22-Jan,Brisbane,Dubai,United Arab Emirates,4192,3830,8022,2022,1
22-Jan,Brisbane,Hong Kong,Hong Kong (SAR),0,0,0,2022,1
22-Jan,Brisbane,Honiara,Solomon Islands,111,55,166,2022,1
22-Jan,Brisbane,Kuala Lumpur,Malaysia,83,37,120,2022,1
22-Jan,Brisbane,Los Angeles,USA,0,0,0,2022,1
22-Jan,Brisbane,Manila,Philippines,27,79,106,2022,1
22-Jan,Brisbane,Nadi,Fiji,1397,618,2015,2022,1
22-Jan,Brisbane,Nauru,Nauru,13,1,14,2022,1
22-Jan,Brisbane,Port Moresby,Papua New Guinea,489,781,1270,2022,1
22-Jan,Brisbane,Port Vila,Vanuatu,37,0,37,2022,1
22-Jan,Brisbane,Singapore,Singapore,3865,3454,7319,2022,1
22-Jan,Brisbane,Taipei,Taiwan,155,159,314,2022,1
22-Jan,Brisbane,Tokyo,Japan,0,0,0,2022,1
22-Feb,Brisbane,Auckland,New Zealand,2526,342,2868,2022,2
22-Feb,Brisbane,Bangkok,Thailand,0,0,0,2022,2
22-Feb,Brisbane,Christchurch,New Zealand,120,150,270,2022,2
22-Feb,Brisbane,Doha,Qatar,4647,2784,7431,2022,2
22-Feb,Brisbane,Dubai,United Arab Emirates,6941,4875,11816,2022,2
22-Feb,Brisbane,Hong Kong,Hong Kong (SAR),0,0,0,2022,2
22-Feb,Brisbane,Honiara,Solomon Islands,157,134,291,2022,2
22-Feb,Brisbane,Kuala Lumpur,Malaysia,225,44,269,2022,2
22-Feb,Brisbane,Los Angeles,USA,0,0,0,2022,2
22-Feb,Brisbane,Nadi,Fiji,1671,1278,2949,2022,2
22-Feb,Brisbane,Nauru,Nauru,53,97,150,2022,2
22-Feb,Brisbane,Noumea,New Caledonia,80,5,85,2022,2
22-Feb,Brisbane,Port Moresby,Papua New Guinea,1114,1268,2382,2022,2
22-Feb,Brisbane,Port Vila,Vanuatu,107,81,188,2022,2
22-Feb,Brisbane,Singapore,Singapore,11722,5602,17324,2022,2
22-Feb,Brisbane,Taipei,Taiwan,279,240,519,2022,2
22-Feb,Brisbane,Tokyo,Japan,0,0,0,2022,2
22-Feb,Brisbane,Tongatapu,Tonga,2,40,42,2022,2
22-Mar,Brisbane,Auckland,New Zealand,5377,6032,11409,2022,3
22-Mar,Brisbane,Christchurch,New Zealand,1847,2298,4145,2022,3
