20-Jan,Brisbane,Abu Dhabi,United Arab Emirates,8862,7081,15943,2020,1
20-Jan,Brisbane,Apia,Western Samoa,1855,1013,2868,2020,1
20-Jan,Brisbane,Auckland,New Zealand,45421,42747,88168,2020,1
20-Jan,Brisbane,Bandar Seri Begawan,Brunei,2222,1948,4170,2020,1
20-Jan,Brisbane,Bangkok,Thailand,8758,7745,16503,2020,1
20-Jan,Brisbane,Chicago,USA,0,0,0,2020,1
20-Jan,Brisbane,Christchurch,New Zealand,15617,14012,29629,2020,1
20-Jan,Brisbane,Dallas,USA,0,0,0,2020,1
20-Jan,Brisbane,Denpasar,Indonesia,18091,15648,33739,2020,1
20-Jan,Brisbane,Dubai,United Arab Emirates,29224,20883,50107,2020,1
20-Jan,Brisbane,Dunedin,New Zealand,2378,2111,4489,2020,1
20-Jan,Brisbane,Espiritu Santo,Vanuatu,334,256,590,2020,1
20-Jan,Brisbane,Guangzhou,China,11356,10096,21452,2020,1
20-Jan,Brisbane,Hong Kong,Hong Kong (SAR),19757,15010,34767,2020,1
20-Jan,Brisbane,Honiara,Solomon Islands,2401,2169,4570,2020,1
20-Jan,Brisbane,Honolulu,USA,3121,2883,6004,2020,1
20-Jan,Brisbane,Kuala Lumpur,Malaysia,5292,4213,9505,2020,1
20-Jan,Brisbane,Los Angeles,USA,20747,17578,38325,2020,1
20-Jan,Brisbane,Manila,Philippines,3297,2867,6164,2020,1
20-Jan,Brisbane,Munda,Solomon Islands,0,99,99,2020,1
20-Jan,Brisbane,Nadi,Fiji,9824,8049,17873,2020,1
20-Jan,Brisbane,Nauru,Nauru,707,436,1143,2020,1
20-Jan,Brisbane,Noumea,New Caledonia,3956,3754,7710,2020,1
20-Jan,Brisbane,Port Moresby,Papua New Guinea,7263,7955,15218,2020,1
20-Jan,Brisbane,Port Vila,Vanuatu,4785,3606,8391,2020,1
20-Jan,Brisbane,Queenstown,New Zealand,4771,4082,8853,2020,1
20-Jan,Brisbane,Seoul,Korea,7954,5931,13885,2020,1
20-Jan,Brisbane,Shanghai,China,6551,5100,11651,2020,1
20-Jan,Brisbane,Shenzhen,China,1523,1505,3028,2020,1
20-Jan,Brisbane,Singapore,Singapore,48048,40335,88383,2020,1
20-Jan,Brisbane,Taipei,Taiwan,16254,13373,29627,2020,1
20-Jan,Brisbane,Tokyo,Japan,8261,7703,15964,2020,1
20-Jan,Brisbane,Vancouver,Canada,6780,5886,12666,2020,1
20-Jan,Brisbane,Wellington,New Zealand,8061,7594,15655,2020,1
20-Feb,Brisbane,Abu Dhabi,United Arab Emirates,6018,4345,10363,2020,2
20-Feb,Brisbane,Anchorage,USA,0,0,0,2020,2
20-Feb,Brisbane,Apia,Western Samoa,1051,918,1969,2020,2
20-Feb,Brisbane,Auckland,New Zealand,30758,33601,64359,2020,2
20-Feb,Brisbane,Bandar Seri Begawan,Brunei,1632,1397,3029,2020,2
20-Feb,Brisbane,Bangkok,Thailand,7719,5459,13178,2020,2
20-Feb,Brisbane,Christchurch,New Zealand,11488,11020,22508,2020,2
20-Feb,Brisbane,Denpasar,Indonesia,14513,14421,28934,2020,2
20-Feb,Brisbane,Dubai,United Arab Emirates,16537,12916,29453,2020,2
20-Feb,Brisbane,Dunedin,New Zealand,1587,1516,3103,2020,2
20-Feb,Brisbane,Guangzhou,China,839,677,1516,2020,2
20-Feb,Brisbane,Hong Kong,Hong Kong (SAR),9267,7169,16436,2020,2
20-Feb,Brisbane,Honiara,Solomon Islands,1669,1478,3147,2020,2
20-Feb,Brisbane,Honolulu,USA,2415,2370,4785,2020,2
20-Feb,Brisbane,Kuala Lumpur,Malaysia,4608,2570,7178,2020,2
20-Feb,Brisbane,Los Angeles,USA,13912,12640,26552,2020,2
20-Feb,Brisbane,Manila,Philippines,3044,2401,5445,2020,2
20-Feb,Brisbane,Munda,Solomon Islands,0,104,104,2020,2
20-Feb,Brisbane,Nadi,Fiji,5466,5751,11217,2020,2
20-Feb,Brisbane,Nauru,Nauru,627,618,1245,2020,2
20-Feb,Brisbane,New York,USA,0,0,0,2020,2
20-Feb,Brisbane,Noumea,New Caledonia,2570,3424,5994,2020,2
20-Feb,Brisbane,Port Moresby,Papua New Guinea,6406,6435,12841,2020,2
20-Feb,Brisbane,Port Vila,Vanuatu,2217,2549,4766,2020,2
20-Feb,Brisbane,Queenstown,New Zealand,2597,2820,5417,2020,2
20-Feb,Brisbane,San Francisco,USA,1341,1129,2470,2020,2
20-Feb,Brisbane,Seoul,Korea,5336,4529,9865,2020,2
20-Feb,Brisbane,Shanghai,China,1379,1504,2883,2020,2
