21-Apr,Melbourne,Auckland,New Zealand,5900,7049,12949,2021,4
21-Apr,Melbourne,Bandar Seri Begawan,Brunei,15,13,28,2021,4
21-Apr,Melbourne,Bangkok,Thailand,0,0,0,2021,4
21-Apr,Melbourne,Chicago,USA,0,0,0,2021,4
21-Apr,Melbourne,Christchurch,New Zealand,1038,1586,2624,2021,4
21-Apr,Melbourne,Cincinnati,USA,0,0,0,2021,4
21-Apr,Melbourne,Colombo,Sri Lanka,96,721,817,2021,4
21-Apr,Melbourne,Doha,Qatar,577,1011,1588,2021,4
21-Apr,Melbourne,Dubai,United Arab Emirates,292,990,1282,2021,4
21-Apr,Melbourne,Guangzhou,China,81,1425,1506,2021,4
21-Apr,Melbourne,Hanoi,Vietnam,0,0,0,2021,4
21-Apr,Melbourne,Ho Chi Minh City,Vietnam,0,0,0,2021,4
21-Apr,Melbourne,Hong Kong,Hong Kong (SAR),169,0,169,2021,4
21-Apr,Melbourne,Honolulu,USA,0,0,0,2021,4
21-Apr,Melbourne,Jakarta,Indonesia,0,0,0,2021,4
21-Apr,Melbourne,Kuala Lumpur,Malaysia,0,0,0,2021,4
21-Apr,Melbourne,Los Angeles,USA,0,0,0,2021,4
21-Apr,Melbourne,Manila,Philippines,23,13,36,2021,4
21-Apr,Melbourne,New York,USA,0,0,0,2021,4
21-Apr,Melbourne,Queenstown,New Zealand,292,535,827,2021,4
21-Apr,Melbourne,Shanghai,China,0,0,0,2021,4
21-Apr,Melbourne,Singapore,Singapore,632,1350,1982,2021,4
21-Apr,Melbourne,Taipei,Taiwan,16,103,119,2021,4
21-Apr,Melbourne,Tokyo,Japan,0,0,0,2021,4
21-Apr,Melbourne,Vancouver,Canada,0,0,0,2021,4
21-Apr,Melbourne,Wellington,New Zealand,919,1576,2495,2021,4
21-May,Melbourne,Abu Dhabi,United Arab Emirates,522,316,838,2021,5
21-May,Melbourne,Anchorage,USA,0,0,0,2021,5
21-May,Melbourne,Auckland,New Zealand,14822,12430,27252,2021,5
21-May,Melbourne,Bandar Seri Begawan,Brunei,14,10,24,2021,5
21-May,Melbourne,Bangkok,Thailand,0,0,0,2021,5
21-May,Melbourne,Can Tho,Vietnam,0,188,188,2021,5
21-May,Melbourne,Chicago,USA,0,0,0,2021,5
21-May,Melbourne,Christchurch,New Zealand,3105,3066,6171,2021,5
21-May,Melbourne,Cincinnati,USA,0,0,0,2021,5
21-May,Melbourne,Colombo,Sri Lanka,225,58,283,2021,5
21-May,Melbourne,Doha,Qatar,845,1055,1900,2021,5
21-May,Melbourne,Dubai,United Arab Emirates,262,697,959,2021,5
21-May,Melbourne,Guangzhou,China,83,1277,1360,2021,5
21-May,Melbourne,Hanoi,Vietnam,0,0,0,2021,5
21-May,Melbourne,Ho Chi Minh City,Vietnam,0,0,0,2021,5
21-May,Melbourne,Hong Kong,Hong Kong (SAR),243,164,407,2021,5
21-May,Melbourne,Honolulu,USA,0,0,0,2021,5
21-May,Melbourne,Jakarta,Indonesia,50,57,107,2021,5
21-May,Melbourne,Kuala Lumpur,Malaysia,38,155,193,2021,5
21-May,Melbourne,Los Angeles,USA,0,0,0,2021,5
21-May,Melbourne,Manila,Philippines,52,32,84,2021,5
21-May,Melbourne,New York,USA,0,0,0,2021,5
21-May,Melbourne,Queenstown,New Zealand,1109,864,1973,2021,5
21-May,Melbourne,Shanghai,China,0,0,0,2021,5
21-May,Melbourne,Singapore,Singapore,1054,1376,2430,2021,5
21-May,Melbourne,Taipei,Taiwan,0,0,0,2021,5
21-May,Melbourne,Tokyo,Japan,90,0,90,2021,5
21-May,Melbourne,Vancouver,Canada,0,0,0,2021,5
21-May,Melbourne,Wellington,New Zealand,3218,2911,6129,2021,5
21-Jun,Melbourne,Abu Dhabi,United Arab Emirates,520,365,885,2021,6
21-Jun,Melbourne,Auckland,New Zealand,5115,5626,10741,2021,6
21-Jun,Melbourne,Bandar Seri Begawan,Brunei,18,11,29,2021,6
