22-Jan,Melbourne,Abu Dhabi,United Arab Emirates,5638,3998,9636,2022,1
22-Jan,Melbourne,Auckland,New Zealand,2557,996,3553,2022,1
22-Jan,Melbourne,Bandar Seri Begawan,Brunei,71,78,149,2022,1
22-Jan,Melbourne,Bangkok,Thailand,0,0,0,2022,1
22-Jan,Melbourne,Chicago,USA,0,0,0,2022,1
22-Jan,Melbourne,Cincinnati,USA,0,0,0,2022,1
22-Jan,Melbourne,Colombo,Sri Lanka,4373,3694,8067,2022,1
22-Jan,Melbourne,Da Nang,Vietnam,0,0,0,2022,1
22-Jan,Melbourne,Doha,Qatar,8294,6778,15072,2022,1
22-Jan,Melbourne,Dubai,United Arab Emirates,9536,8867,18403,2022,1
22-Jan,Melbourne,Guangzhou,China,867,1025,1892,2022,1
22-Jan,Melbourne,Hanoi,Vietnam,0,0,0,2022,1
22-Jan,Melbourne,Ho Chi Minh City,Vietnam,846,876,1722,2022,1
22-Jan,Melbourne,Hong Kong,Hong Kong (SAR),0,0,0,2022,1
22-Jan,Melbourne,Honolulu,USA,0,0,0,2022,1
22-Jan,Melbourne,Kuala Lumpur,Malaysia,3055,1830,4885,2022,1
22-Jan,Melbourne,London,UK,2834,1896,4730,2022,1
22-Jan,Melbourne,Los Angeles,USA,2033,2275,4308,2022,1
22-Jan,Melbourne,Manila,Philippines,315,286,601,2022,1
22-Jan,Melbourne,Nadi,Fiji,6273,4034,10307,2022,1
22-Jan,Melbourne,New Delhi,India,8711,4707,13418,2022,1
22-Jan,Melbourne,New York,USA,0,0,0,2022,1
22-Jan,Melbourne,Phuket,Thailand,123,132,255,2022,1
22-Jan,Melbourne,Shanghai,China,0,0,0,2022,1
22-Jan,Melbourne,Singapore,Singapore,27862,16431,44293,2022,1
22-Jan,Melbourne,Taipei,Taiwan,150,89,239,2022,1
22-Jan,Melbourne,Tokyo,Japan,360,55,415,2022,1
22-Jan,Melbourne,Xiamen,China,913,818,1731,2022,1
22-Feb,Melbourne,Abu Dhabi,United Arab Emirates,5271,3612,8883,2022,2
22-Feb,Melbourne,Auckland,New Zealand,3810,1152,4962,2022,2
22-Feb,Melbourne,Bandar Seri Begawan,Brunei,145,27,172,2022,2
22-Feb,Melbourne,Bangkok,Thailand,0,0,0,2022,2
22-Feb,Melbourne,Chicago,USA,0,0,0,2022,2
22-Feb,Melbourne,Christchurch,New Zealand,0,61,61,2022,2
22-Feb,Melbourne,Cincinnati,USA,0,0,0,2022,2
22-Feb,Melbourne,Colombo,Sri Lanka,4607,4005,8612,2022,2
22-Feb,Melbourne,Doha,Qatar,7873,5980,13853,2022,2
22-Feb,Melbourne,Dubai,United Arab Emirates,12988,9531,22519,2022,2
22-Feb,Melbourne,Guangzhou,China,0,0,0,2022,2
